PacketRecordID,TestDayCode,TestRound,Distance_m,Direction,Azimuth_deg,PacketSequence,Received,RSSI_dBm,SNR_dB,ObstructionClass,GatewaySiteCode,TransmitterSiteCode,SourceSentinelValue,SignalMetricValid
LORA_250M_SE_031,DAY_01,1,250,SE,135,31,1,-142.2,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_032,DAY_01,1,250,SE,135,32,1,-137.9,-2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_033,DAY_01,1,250,SE,135,33,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_034,DAY_01,1,250,SE,135,34,1,-143.8,-2.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_035,DAY_01,1,250,SE,135,35,1,-134.3,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_036,DAY_01,1,250,SE,135,36,1,-138.5,-5.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_037,DAY_01,1,250,SE,135,37,1,-136.7,-4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_038,DAY_01,1,250,SE,135,38,1,-135.4,-3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_039,DAY_01,1,250,SE,135,39,1,-137.6,-3.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_040,DAY_01,1,250,SE,135,40,1,-139,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_041,DAY_01,1,250,SE,135,41,1,-144.3,-5.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_042,DAY_01,1,250,SE,135,42,1,-139.5,-2.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_043,DAY_01,1,250,SE,135,43,1,-138.5,-2.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_044,DAY_01,1,250,SE,135,44,1,-138.3,-4.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_045,DAY_01,1,250,SE,135,45,1,-138.5,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_046,DAY_01,1,250,SE,135,46,1,-134.5,-4.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_047,DAY_01,1,250,SE,135,47,1,-134.6,-2.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_048,DAY_01,1,250,SE,135,48,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_049,DAY_01,1,250,SE,135,49,1,-135.6,-3.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_050,DAY_01,1,250,SE,135,50,1,-140.6,-1.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_051,DAY_01,1,250,SE,135,51,1,-143.2,-3.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_052,DAY_01,1,250,SE,135,52,1,-134,-5.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_053,DAY_01,1,250,SE,135,53,1,-140.7,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_054,DAY_01,1,250,SE,135,54,1,-137.3,-4.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_055,DAY_01,1,250,SE,135,55,1,-137.8,-5,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_056,DAY_01,1,250,SE,135,56,1,-139.9,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_057,DAY_01,1,250,SE,135,57,1,-132.7,-2.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_058,DAY_01,1,250,SE,135,58,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_059,DAY_01,1,250,SE,135,59,1,-141,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_060,DAY_01,1,250,SE,135,60,1,-135.2,-3.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_061,DAY_01,1,250,SE,135,61,1,-134.9,-5.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_062,DAY_01,1,250,SE,135,62,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_063,DAY_01,1,250,SE,135,63,1,-139.4,-3.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_064,DAY_01,1,250,SE,135,64,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_065,DAY_01,1,250,SE,135,65,1,-131,-3.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_066,DAY_01,1,250,SE,135,66,1,-138.4,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_067,DAY_01,1,250,SE,135,67,1,-139.5,-3.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_068,DAY_01,1,250,SE,135,68,1,-137.4,-3.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_069,DAY_01,1,250,SE,135,69,1,-143.7,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_070,DAY_01,1,250,SE,135,70,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_071,DAY_01,1,250,SE,135,71,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_072,DAY_01,1,250,SE,135,72,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_073,DAY_01,1,250,SE,135,73,1,-141.9,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_074,DAY_01,1,250,SE,135,74,1,-138.8,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_075,DAY_01,1,250,SE,135,75,1,-139.3,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_076,DAY_01,1,250,SE,135,76,1,-139.8,-4.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_077,DAY_01,1,250,SE,135,77,1,-136.7,-1.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_078,DAY_01,1,250,SE,135,78,1,-137.7,-2.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_079,DAY_01,1,250,SE,135,79,1,-136.9,-4.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_080,DAY_01,1,250,SE,135,80,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_081,DAY_01,1,250,SE,135,81,1,-142.1,-3.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_082,DAY_01,1,250,SE,135,82,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_083,DAY_01,1,250,SE,135,83,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_084,DAY_01,1,250,SE,135,84,1,-135.9,-4.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_085,DAY_01,1,250,SE,135,85,1,-140.7,-3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_086,DAY_01,1,250,SE,135,86,1,-141.6,-4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_087,DAY_01,1,250,SE,135,87,1,-139.4,-4.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_088,DAY_01,1,250,SE,135,88,1,-140.5,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_089,DAY_01,1,250,SE,135,89,1,-137.9,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_090,DAY_01,1,250,SE,135,90,1,-137.5,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_091,DAY_01,1,250,SE,135,91,1,-134.2,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_092,DAY_01,1,250,SE,135,92,1,-137.7,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_093,DAY_01,1,250,SE,135,93,1,-132.5,-4.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_094,DAY_01,1,250,SE,135,94,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_095,DAY_01,1,250,SE,135,95,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_SE_096,DAY_01,1,250,SE,135,96,1,-137.9,-2.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_097,DAY_01,1,250,SE,135,97,1,-141.3,-0.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_098,DAY_01,1,250,SE,135,98,1,-139.9,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_099,DAY_01,1,250,SE,135,99,1,-145.1,-2.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,,1
LORA_250M_SE_100,DAY_01,1,250,SE,135,100,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SE,91,0
LORA_250M_S_001,DAY_01,1,250,S,180,1,1,-142.1,-5.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_002,DAY_01,1,250,S,180,2,1,-139.6,-4.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_003,DAY_01,1,250,S,180,3,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_004,DAY_01,1,250,S,180,4,1,-135.2,-2.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_005,DAY_01,1,250,S,180,5,1,-140.2,-3.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_006,DAY_01,1,250,S,180,6,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_007,DAY_01,1,250,S,180,7,1,-138.1,-4.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_008,DAY_01,1,250,S,180,8,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_009,DAY_01,1,250,S,180,9,1,-142.9,-5.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_010,DAY_01,1,250,S,180,10,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_011,DAY_01,1,250,S,180,11,1,-143.1,-4.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_012,DAY_01,1,250,S,180,12,1,-136.2,-2.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_013,DAY_01,1,250,S,180,13,1,-134.7,-3.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_014,DAY_01,1,250,S,180,14,1,-133.7,-2.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_015,DAY_01,1,250,S,180,15,1,-132.4,-3.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_016,DAY_01,1,250,S,180,16,1,-133,-0.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_017,DAY_01,1,250,S,180,17,1,-143.6,-1.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_018,DAY_01,1,250,S,180,18,1,-143.7,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_019,DAY_01,1,250,S,180,19,1,-137.6,-4.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_020,DAY_01,1,250,S,180,20,1,-144.6,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_021,DAY_01,1,250,S,180,21,1,-135.2,-2.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_022,DAY_01,1,250,S,180,22,1,-132.4,-5.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_023,DAY_01,1,250,S,180,23,1,-132.3,-2.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_024,DAY_01,1,250,S,180,24,1,-135.4,-3.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_025,DAY_01,1,250,S,180,25,1,-132.1,-2.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_026,DAY_01,1,250,S,180,26,1,-140,-5.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_027,DAY_01,1,250,S,180,27,1,-135,-3.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_028,DAY_01,1,250,S,180,28,1,-136.9,-2.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_029,DAY_01,1,250,S,180,29,1,-137.1,-5.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_030,DAY_01,1,250,S,180,30,1,-137.6,-2.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_031,DAY_01,1,250,S,180,31,1,-138.7,-4.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_032,DAY_01,1,250,S,180,32,1,-136.6,-1.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_033,DAY_01,1,250,S,180,33,1,-137.5,-1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_034,DAY_01,1,250,S,180,34,1,-133.3,-3.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_035,DAY_01,1,250,S,180,35,1,-133.1,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_036,DAY_01,1,250,S,180,36,1,-137.6,-3.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_037,DAY_01,1,250,S,180,37,1,-136.3,-3.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_038,DAY_01,1,250,S,180,38,1,-139.8,-1.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_039,DAY_01,1,250,S,180,39,1,-133.5,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_040,DAY_01,1,250,S,180,40,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_041,DAY_01,1,250,S,180,41,1,-139.5,-3.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_042,DAY_01,1,250,S,180,42,1,-137.8,-5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_043,DAY_01,1,250,S,180,43,1,-136.7,-1.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_044,DAY_01,1,250,S,180,44,1,-135.9,-6.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_045,DAY_01,1,250,S,180,45,1,-138,-4,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_046,DAY_01,1,250,S,180,46,1,-139.6,-5.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_047,DAY_01,1,250,S,180,47,1,-135.5,-3.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_048,DAY_01,1,250,S,180,48,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_049,DAY_01,1,250,S,180,49,1,-134.5,-3.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_050,DAY_01,1,250,S,180,50,1,-132,-3.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_051,DAY_01,1,250,S,180,51,1,-137,-4.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_052,DAY_01,1,250,S,180,52,1,-142.7,-3.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_053,DAY_01,1,250,S,180,53,1,-133.5,-4.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_054,DAY_01,1,250,S,180,54,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_055,DAY_01,1,250,S,180,55,1,-134.7,-0.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_056,DAY_01,1,250,S,180,56,1,-138.7,-4.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_057,DAY_01,1,250,S,180,57,1,-139.5,-3.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_058,DAY_01,1,250,S,180,58,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_059,DAY_01,1,250,S,180,59,1,-133.2,-6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_060,DAY_01,1,250,S,180,60,1,-137.8,-3.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_061,DAY_01,1,250,S,180,61,1,-137.2,-1.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_062,DAY_01,1,250,S,180,62,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_063,DAY_01,1,250,S,180,63,1,-136.8,-2.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_064,DAY_01,1,250,S,180,64,1,-134.2,-2.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_065,DAY_01,1,250,S,180,65,1,-135.3,-5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_066,DAY_01,1,250,S,180,66,1,-140.1,-5.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_067,DAY_01,1,250,S,180,67,1,-138.2,-4.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_068,DAY_01,1,250,S,180,68,1,-136.6,-2.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_069,DAY_01,1,250,S,180,69,1,-129.6,-3.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_070,DAY_01,1,250,S,180,70,1,-136.2,-3.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_071,DAY_01,1,250,S,180,71,1,-139.6,-1.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_072,DAY_01,1,250,S,180,72,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_073,DAY_01,1,250,S,180,73,1,-131.8,-2.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_074,DAY_01,1,250,S,180,74,1,-136.1,-5.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_075,DAY_01,1,250,S,180,75,1,-129,-3.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_076,DAY_01,1,250,S,180,76,1,-144.4,-2.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_077,DAY_01,1,250,S,180,77,1,-135.3,-6.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_078,DAY_01,1,250,S,180,78,1,-136.8,-3.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_079,DAY_01,1,250,S,180,79,1,-139.3,-3.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_080,DAY_01,1,250,S,180,80,1,-135.4,-3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_081,DAY_01,1,250,S,180,81,1,-134.8,-5.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_082,DAY_01,1,250,S,180,82,1,-133.7,-1.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_083,DAY_01,1,250,S,180,83,1,-138,-2.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_084,DAY_01,1,250,S,180,84,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_085,DAY_01,1,250,S,180,85,1,-137.4,-4.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_086,DAY_01,1,250,S,180,86,1,-134,-0.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_087,DAY_01,1,250,S,180,87,1,-141.7,-1.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_088,DAY_01,1,250,S,180,88,1,-137.6,-3.2,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_089,DAY_01,1,250,S,180,89,1,-136.1,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_090,DAY_01,1,250,S,180,90,1,-133.3,-4.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_091,DAY_01,1,250,S,180,91,1,-142.5,-4.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_092,DAY_01,1,250,S,180,92,1,-137.4,-5.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_093,DAY_01,1,250,S,180,93,1,-135.3,-5.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_094,DAY_01,1,250,S,180,94,1,-139.3,-4.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_095,DAY_01,1,250,S,180,95,1,-136.8,-4.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_096,DAY_01,1,250,S,180,96,1,-135.4,-2.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_097,DAY_01,1,250,S,180,97,1,-136.5,-3.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_098,DAY_01,1,250,S,180,98,1,-138.7,-4.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_S_099,DAY_01,1,250,S,180,99,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,91,0
LORA_250M_S_100,DAY_01,1,250,S,180,100,1,-138.4,-3.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_S,,1
LORA_250M_SW_001,DAY_01,1,250,SW,225,1,1,-138.8,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_002,DAY_01,1,250,SW,225,2,1,-137.7,-3.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_003,DAY_01,1,250,SW,225,3,1,-139.2,-3.5,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_004,DAY_01,1,250,SW,225,4,1,-145.6,-4.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_005,DAY_01,1,250,SW,225,5,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,91,0
LORA_250M_SW_006,DAY_01,1,250,SW,225,6,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,91,0
LORA_250M_SW_007,DAY_01,1,250,SW,225,7,1,-139.6,-4.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_008,DAY_01,1,250,SW,225,8,1,-138.6,-4.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_009,DAY_01,1,250,SW,225,9,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,91,0
LORA_250M_SW_010,DAY_01,1,250,SW,225,10,1,-135.9,-6.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_011,DAY_01,1,250,SW,225,11,1,-138.7,-3.7,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_012,DAY_01,1,250,SW,225,12,1,-137.3,-5.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_013,DAY_01,1,250,SW,225,13,1,-138.1,-1.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_014,DAY_01,1,250,SW,225,14,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,91,0
LORA_250M_SW_015,DAY_01,1,250,SW,225,15,0,,,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,91,0
LORA_250M_SW_016,DAY_01,1,250,SW,225,16,1,-136.1,-4.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_017,DAY_01,1,250,SW,225,17,1,-139.1,-5.8,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_018,DAY_01,1,250,SW,225,18,1,-139,-4.1,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_019,DAY_01,1,250,SW,225,19,1,-143.6,-2.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_020,DAY_01,1,250,SW,225,20,1,-142.3,-4.9,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_021,DAY_01,1,250,SW,225,21,1,-135.4,-4.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_022,DAY_01,1,250,SW,225,22,1,-135.1,-5.3,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_023,DAY_01,1,250,SW,225,23,1,-140.9,-5.6,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_024,DAY_01,1,250,SW,225,24,1,-140.4,-3.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
LORA_250M_SW_025,DAY_01,1,250,SW,225,25,1,-137.2,-4.4,multiple_walls_long_range_edge_link,GW_01,TX_250M_SW,,1
